year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2011,Party Rock Anthem,70,Sorry For Party Rocking,LMFAO,"['dance pop', 'pop', 'pop rap']",66,0.75,0.727,5,-4.21,0,0.142,0.0189,0.0,0.266,0.359,129.993,262173,4
2011,Grenade,78,Doo-Wops & Hooligans,Bruno Mars,"['dance pop', 'pop']",89,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091,4
2011,Give Me Everything (feat. Nayer),86,Planet Pit (Deluxe Version),Pitbull,"['dance pop', 'miami hip hop', 'pop']",84,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,252307,4
2011,Sure Thing,86,All I Want Is You,Miguel,"['r&b', 'urban contemporary']",79,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4
2011,Super Bass,81,Pink Friday (Complete Edition),Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",87,0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,200013,4
2011,Stereo Hearts (feat. Adam Levine),80,The Papercut Chronicles II,Gym Class Heroes,"['dance pop', 'pop rap']",69,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4
2011,Just Cant Get Enough,80,The Beginning,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",80,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,219427,4
2011,On The Floor,80,Love?,Jennifer Lopez,"['dance pop', 'pop', 'urban contemporary']",76,0.73,0.777,3,-5.194,0,0.0496,0.105,0.000478,0.0691,0.575,130.0,284867,4
2011,Raise Your Glass,79,Raise Your Glass,P!nk,"['dance pop', 'pop']",81,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,202960,4
2011,All Of The Lights,79,My Beautiful Dark Twisted Fantasy,Kanye West,"['chicago rap', 'hip hop', 'rap']",94,0.531,0.803,1,-3.284,1,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,299613,4
2011,Glad You Came,79,Battleground (Deluxe Edition),The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",64,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,4
2011,Headlines,79,Take Care (Deluxe),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,235987,4
2011,No Hands (feat. Roscoe Dash & Wale),77,Flockaveli,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",65,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,263773,4
2011,Hey Baby (Drop It to the Floor) (feat. T-Pain),77,Planet Pit (Deluxe Version),Pitbull,"['dance pop', 'miami hip hop', 'pop']",84,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,234453,4
2011,Black and Yellow,76,Rolling Papers,Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,217667,4
2011,Love On Top,76,4,Beyoncé,"['pop', 'r&b']",93,0.652,0.749,0,-5.248,1,0.0886,0.0848,0.0,0.604,0.651,94.103,267413,4
2011,Marry You,76,Doo-Wops & Hooligans,Bruno Mars,"['dance pop', 'pop']",89,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4
2011,We R Who We R,74,Cannibal (Expanded Edition),Kesha,"['dance pop', 'pop']",79,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760,4
2011,What the Hell,74,Goodbye Lullaby (Expanded Edition),Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']",76,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,4
2011,Down On Me,73,All About You,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",73,0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041,228453,4
2011,The Lazy Song,73,Doo-Wops & Hooligans,Bruno Mars,"['dance pop', 'pop']",89,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,189109,4
2011,6 Foot 7 Foot,72,Tha Carter IV (Complete Edition),Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",86,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,248587,4
2011,Who's That Chick? (feat. Rihanna),71,One More Love,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",88,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,201040,4
2011,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),71,F.A.M.E. (Expanded Edition),Chris Brown,"['r&b', 'rap']",87,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,222587,4
2011,More - RedOne Jimmy Joker Remix,71,More,USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",83,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,219987,4
2011,Donald Trump,71,Best Day Ever (5th Anniversary Remastered Edition),Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",82,0.716,0.936,1,-4.968,0,0.123,0.0318,0.0,0.367,0.799,81.508,164523,4
2011,Blow,70,Cannibal (Expanded Edition),Kesha,"['dance pop', 'pop']",79,0.753,0.729,11,-3.862,0,0.0392,0.00334,5.66e-05,0.073,0.812,120.013,219973,4
2011,I'm On One,70,We The Best Forever,DJ Khaled,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",75,0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,296147,4
2011,I Need A Doctor,70,I Need A Doctor,Dr. Dre,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",79,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,283733,4
2011,It Girl,70,Future History (Deluxe Edition),Jason Derulo,"['dance pop', 'pop']",79,0.668,0.718,1,-4.736,0,0.0605,0.0165,0.0,0.104,0.345,91.993,192200,4
2011,The Show Goes On,70,Lasers,Lupe Fiasco,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",67,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613,4
2011,Sweat - Remix,70,Sweat (Snoop Dogg Vs. David Guetta) [Remix],Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",82,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,195987,4
2011,Lighters,69,Hell: The Sequel (Deluxe),Bad Meets Evil,['detroit hip hop'],59,0.676,0.695,0,-8.327,1,0.245,0.352,0.0,0.119,0.144,90.268,303813,4
2011,Yeah 3x,69,F.A.M.E. (Expanded Edition),Chris Brown,"['r&b', 'rap']",87,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130.0,241667,4
2011,Born This Way,69,Born This Way (Special Edition),Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4
2011,Best Thing I Never Had,68,4,Beyoncé,"['pop', 'r&b']",93,0.546,0.649,6,-4.056,1,0.0324,0.143,1.55e-05,0.0894,0.298,99.05,253747,4
2011,Coming Home,68,Last Train To Paris,Diddy - Dirty Money,['pop rap'],52,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,238693,4
2011,How To Love,68,Tha Carter IV (Complete Edition),Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",86,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,240307,4
2011,I Wanna Go,68,Femme Fatale (Deluxe Version),Britney Spears,"['dance pop', 'pop']",81,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4
2011,Where Them Girls At (feat. Nicki Minaj & Flo Rida),67,Nothing but the Beat 2.0,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",88,0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,210093,4
2011,Rocketeer,67,Free Wired,Far East Movement,"['asian american hip hop', 'dance pop', 'pop rap']",65,0.664,0.845,4,-6.115,0,0.0461,0.181,0.0,0.267,0.357,96.005,211253,4
2011,Tonight (I'm Fuckin' You),66,Euphoria,Enrique Iglesias,"['dance pop', 'latin pop', 'mexican pop']",79,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,232213,4
2011,Without You (feat. Usher),66,Nothing but the Beat 2.0,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",88,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,208133,4
2011,Till the World Ends,65,Femme Fatale (Deluxe Version),Britney Spears,"['dance pop', 'pop']",81,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4
2011,Motivation,65,Here I Am (Deluxe Version),Kelly Rowland,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",68,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889,230560,4
2011,F**kin' Perfect,64,Greatest Hits...So Far!!!,P!nk,"['dance pop', 'pop']",81,0.565,0.646,7,-4.749,1,0.0335,0.0412,0.0,0.362,0.481,91.973,213413,4
2011,The Edge Of Glory,64,Born This Way,Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,320587,4
2011,Price Tag,64,Who You Are (Platinum Edition),Jessie J,"['dance pop', 'pop']",72,0.638,0.831,5,-3.944,1,0.182,0.0281,3.06e-06,0.277,0.685,175.038,223053,4
2011,Pretty Girl Rock,64,No Boys Allowed,Keri Hilson,"['dance pop', 'hip pop', 'r&b', 'urban contemporary']",69,0.666,0.87,11,-5.004,0,0.246,0.203,0.0,0.0851,0.9,160.014,243920,4
2011,Don't Wanna Go Home,64,Future History (Deluxe Edition),Jason Derulo,"['dance pop', 'pop']",79,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,206080,4
2011,Sexy And I Know It,63,Sorry For Party Rocking (Deluxe Version),LMFAO,"['dance pop', 'pop', 'pop rap']",66,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,199480,4
2011,Roll Up,61,Rolling Papers,Wiz Khalifa,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,0.523,0.805,3,-5.473,1,0.192,0.0524,0.0,0.0914,0.602,125.358,227773,5
2011,Bounce (feat. Kelis) - Radio Edit,61,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,222187,4
2011,Heart Skips a Beat (feat. Rizzle Kicks),61,In Case You Didn't Know,Olly Murs,"['dance pop', 'pop', 'talent show', 'uk pop']",65,0.843,0.881,9,-3.951,1,0.0581,0.14,0.0,0.0765,0.876,110.621,202267,4
2011,Down With The Trumpets,57,Stereo Typical,Rizzle Kicks,"['talent show', 'uk hip hop']",51,0.753,0.88,4,-4.689,0,0.0806,0.087,0.0,0.24,0.794,115.057,186851,4
2011,Don't Hold Your Breath,55,Killer Love,Nicole Scherzinger,"['dance pop', 'pop', 'post-teen pop']",62,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440,4
2011,Beautiful People,53,2010s Hits,Chris Brown,"['r&b', 'rap']",87,0.415,0.775,5,-6.366,0,0.161,0.0658,0.00431,0.0843,0.536,127.898,225881,4
2012,Locked out of Heaven,90,Unorthodox Jukebox,Bruno Mars,"['dance pop', 'pop']",89,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4
2012,Call Me Maybe,74,Kiss (Deluxe),Carly Rae Jepsen,"['canadian pop', 'dance pop', 'pop']",72,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4
2012,Thinkin Bout You,85,channel ORANGE,Frank Ocean,"['lgbtq+ hip hop', 'neo soul']",85,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747,4
2012,Ni**as In Paris,84,Watch The Throne,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",84,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,219333,4
2012,Feel So Close - Radio Edit,83,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4
2012,Levels - Radio Edit,81,Levels,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",81,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,199907,4
2012,Wild Ones (feat. Sia),81,Wild Ones,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",80,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4
2012,Drive By,81,California 37,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",74,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4
2012,Lost,84,channel ORANGE,Frank Ocean,"['lgbtq+ hip hop', 'neo soul']",85,0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,234093,4
2012,International Love (feat. Chris Brown),80,Planet Pit (Deluxe Version),Pitbull,"['dance pop', 'miami hip hop', 'pop']",84,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,227280,4
2012,Die Young,80,Warrior (Expanded Edition),Kesha,"['dance pop', 'pop']",79,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4
2012,Girl on Fire,80,Girl on Fire (Remixes) - EP,Alicia Keys,"['neo soul', 'pop', 'r&b']",79,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4
2012,Whistle,79,Wild Ones,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",80,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4
2012,Try,79,The Truth About Love,P!nk,"['dance pop', 'pop']",81,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,247907,4
2012,Take Care,77,Take Care (Deluxe),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
2012,"Young, Wild & Free (feat. Bruno Mars)",77,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",82,0.715,0.655,0,-6.425,1,0.137,0.0525,0.0,0.115,0.531,95.078,207333,4
2012,Good Feeling,79,Wild Ones,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",80,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4
2012,Troublemaker (feat. Flo Rida),77,Right Place Right Time (Expanded Edition),Olly Murs,"['dance pop', 'pop', 'talent show', 'uk pop']",65,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,185587,4
2012,Starships,76,Pink Friday ... Roman Reloaded,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",87,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,210627,4
2012,I Love It (feat. Charli XCX),76,THIS IS... ICONA POP,Icona Pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",69,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
2012,BURN IT DOWN,75,LIVING THINGS,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",86,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,230253,4
2012,Gangnam Style (?????),74,Gangnam Style (?????),PSY,"['k-rap', 'korean old school hip hop']",63,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493,4
2012,The Motto,76,Take Care (Deluxe),Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,181573,4
2012,Adorn,72,Kaleidoscope Dream,Miguel,"['r&b', 'urban contemporary']",79,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
2012,212,71,Broke with Expensive Taste,Azealia Banks,"['escape room', 'hip house', 'lgbtq+ hip hop', 'trap queen']",62,0.846,0.772,11,-5.735,0,0.259,0.0123,0.000106,0.0769,0.622,125.998,204957,4
2012,Titanium (feat. Sia),71,Nothing but the Beat 2.0,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",88,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
2012,It Will Rain,71,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Bruno Mars,"['dance pop', 'pop']",89,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4
2012,Mercy,71,Mercy,Kanye West,"['chicago rap', 'hip hop', 'rap']",94,0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,329320,4
2012,Domino,70,Who You Are (Platinum Edition),Jessie J,"['dance pop', 'pop']",72,0.757,0.547,7,-4.573,1,0.0355,0.0115,0.0,0.0445,0.793,126.977,231693,4
2012,Swimming Pools (Drank) - Extended Version,69,"good kid, m.A.A.d city (Deluxe)",Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,313787,4
2012,I Won't Give Up,69,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",72,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,240166,3
2012,Hands on the Wheel (feat. Asap Rocky),69,Habits & Contradictions,ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,197132,4
2012,Scream,69,Looking 4 Myself (Expanded Edition),USHER,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'rap', 'south carolina hip hop', 'urban contemporary']",83,0.616,0.862,7,-5.18,0,0.0973,0.00117,0.0,0.179,0.569,127.992,234693,4
2012,50 Ways to Say Goodbye,69,California 37,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",74,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4
2012,Let Me Love You (Until You Learn To Love Yourself),69,R.E.D. (Deluxe Edition),Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",81,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,4
2012,m.A.A.d city,68,"good kid, m.A.A.d city",Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,4
2012,Stronger (What Doesn't Kill You),68,Stronger (Deluxe Version),Kelly Clarkson,"['dance pop', 'pop', 'talent show']",74,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,4
2012,Dance Again (feat. Pitbull),68,Dance Again...The Hits,Jennifer Lopez,"['dance pop', 'pop', 'urban contemporary']",76,0.792,0.856,11,-5.236,0,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,237267,4
2012,Blow Me (One Last Kiss),67,The Truth About Love,P!nk,"['dance pop', 'pop']",81,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,255587,4
2012,Let's Go (feat. Ne-Yo),67,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,232800,4
2012,Chasing The Sun,67,The Wanted (Special Edition),The Wanted,"['boy band', 'dance pop', 'pop', 'post-teen pop']",64,0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,198800,4
2012,Silhouettes - Original Radio Edit,67,Silhouettes,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",81,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,211880,4
2012,Battle Scars (with Guy Sebastian),66,"Food & Liquor II: The Great American Rap Album, Pt. 1",Lupe Fiasco,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",67,0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,250320,4
2012,This Is Love,64,#willpower (Deluxe),will.i.am,"['dance pop', 'pop']",73,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,279027,4
2012,Pound The Alarm,63,Pink Friday ... Roman Reloaded (Deluxe),Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",87,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,205640,4
2012,Turn Up the Music,63,Fortune (Expanded Edition),Chris Brown,"['r&b', 'rap']",87,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,227973,4
2012,Sexy And I Know It,63,Sorry For Party Rocking (Deluxe Version),LMFAO,"['dance pop', 'pop', 'pop rap']",66,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,199480,4
2012,We'll Be Coming Back (feat. Example),63,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,0.596,0.952,7,-4.364,1,0.0873,0.00131,0.0,0.598,0.571,127.945,234360,4
2013,Mirrors,82,The 20/20 Experience (Deluxe Version),Justin Timberlake,"['dance pop', 'pop']",83,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4
2013,Blurred Lines,56,Blurred Lines,Robin Thicke,"['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",63,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,263053,4
2013,Locked out of Heaven,90,Unorthodox Jukebox,Bruno Mars,"['dance pop', 'pop']",89,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4
2013,Wake Me Up,86,True,Avicii,"['dance pop', 'edm', 'pop', 'pop dance']",81,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4
2013,Love Me,84,I Am Not A Human Being II (Deluxe),Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",86,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053,4
2013,Just Give Me a Reason (feat. Nate Ruess),84,The Truth About Love,P!nk,"['dance pop', 'pop']",81,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4
2013,When I Was Your Man,88,Unorthodox Jukebox,Bruno Mars,"['dance pop', 'pop']",89,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827,4
2013,Power Trip (feat. Miguel),81,Born Sinner (Deluxe Version),J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160,4
2013,Treasure,81,Unorthodox Jukebox,Bruno Mars,"['dance pop', 'pop']",89,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4
2013,Feel This Moment (feat. Christina Aguilera),80,Global Warming: Meltdown (Deluxe Version),Pitbull,"['dance pop', 'miami hip hop', 'pop']",84,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4
2013,Can't Hold Us (feat. Ray Dalton),80,The Heist,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",74,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
2013,The Monster,80,The Marshall Mathers LP2,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,4
2013,Scream & Shout,80,#willpower,will.i.am,"['dance pop', 'pop']",73,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4
2013,Try,79,The Truth About Love,P!nk,"['dance pop', 'pop']",81,0.674,0.628,2,-7.079,1,0.03,0.00144,0.0,0.0944,0.552,103.998,247907,4
2013,3005,79,Because the Internet,Childish Gambino,"['atl hip hop', 'hip hop', 'rap']",79,0.664,0.447,6,-7.272,0,0.289,0.112,0.0,0.091,0.659,83.138,234215,4
2013,Thrift Shop (feat. Wanz),80,The Heist,Macklemore & Ryan Lewis,"['pop rap', 'seattle hip hop']",74,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4
2013,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",77,LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,"['east coast hip hop', 'hip hop', 'rap', 'trap']",83,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,233787,4
2013,I Love It (feat. Charli XCX),76,THIS IS... ICONA POP,Icona Pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",69,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
2013,Sweet Nothing (feat. Florence Welch),74,18 Months,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",86,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,4
2013,Black Skinhead,74,Yeezus,Kanye West,"['chicago rap', 'hip hop', 'rap']",94,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,188013,4
